"","year","port","hake_sable_kg","salm_sable_kg"
"942",2013,"Florence",190488.371216699,96807.1400534123
"943",2013,"Fort Bragg",201855.994038875,16509.6910529101
"944",2013,"Friday Harbor",15812.4941897594,0
"945",2013,"Gearhart - Seaside",144212.529492598,33777.7749746074
"946",2013,"Gold Beach",176724.268190277,28377.9139534508
"947",2013,"Grays Harbor",67997.9013693895,10764.2886086886
"948",2013,"Chinook",106578.345732747,29166.5805751527
"949",2013,"La Conner",14280.528852216,0
"950",2013,"La Push",37851.7399532398,7224.8029475343
"951",2013,"Long Beach",73609.7181628669,3919.61123829757
"952",2013,"Monterey",414122.506182288,48110.8334520892
"953",2013,"Morro Bay",217305.180952759,66756.0437523252
"954",2013,"Moss Landing",405634.949949889,54714.1724962866
"955",2013,"Neah Bay",22842.9142277641,3941.58752311919
"956",2013,"Nehalem Bay",166136.829274481,36789.2144767199
"957",2013,"Netarts Bay",176292.890448133,35971.7104490764
"958",2013,"Newport",187580.312126231,66209.0568403543
"959",2013,"Newport Beach",56121.914250429,2446.29468156963
"960",2013,"OTHER OR UNKNOWN CALIFORNIA PORTS",393298.176517545,24178.8840218028
"961",2013,"Oakland",367967.566237976,118172.529407227
"962",2013,"Oceanside",19755.6509637757,911.398764045706
"963",2013,"Olympia",60985.1973421605,0
"964",2013,"Other Columbia River Ports",113459.707202615,30545.9859765146
"965",2013,"Other Del Norte County Ports",107102.04202219,36669.1414593434
"966",2013,"Other Humboldt County Ports",85161.159965567,20423.0619015773
"967",2013,"Other La and Orange Cnty Ports",69472.0117114564,3882.50792580759
"968",2013,"Other Mendocino County Ports",224725.464159907,18390.3012289882
"969",2013,"Other North Puget Sound Ports",11321.2194724071,0
"970",2013,"Other Or Unknown Washington Ports",28053.459809062,235.801997394557
"971",2013,"Other S. F. Bay and San Mateo County Ports",368918.659122408,197633.14376025
"972",2013,"Other San Diego County Ports",10099.1767487558,775.847631163159
"973",2013,"Other San Luis Obispo County Ports",233119.336674012,62269.3953747537
"974",2013,"Other Santa Barbara and Ventura County Ports",164304.46272555,40455.2325426087
"975",2013,"Other Santa Cruz and Monterey County Ports",403093.740784771,61281.7394214808
"976",2013,"Other Sonoma and Marin County Outer Coast Ports",366159.937389669,112019.074187833
"977",2013,"Other South Puget Sound Ports",53232.9347390637,0
"978",2013,"Other Washingtion Coastal Ports",56322.898538114,9559.43863626866
"979",2013,"Oxnard",155769.038815246,32287.3290259422
"980",2013,"PSEUDO PORT CODE FOR COLUMBIA RIVER",113822.647471882,29757.3557455954
"981",2013,"Pacific City",179566.54261935,34669.8276106836
"982",2013,"Point Arena",318409.883716952,26673.0605204852
"983",2013,"Point Reyes",370413.968955219,158345.713222365
"984",2013,"Port Angeles",27319.9719111766,0
"985",2013,"Port Hueneme",155101.570703146,31921.0251820546
"986",2013,"Port Orford",187467.833639651,29556.0649430298
"987",2013,"Port Townsend",22592.0459070832,0
"988",2013,"Princeton/Half Moon Bay",371458.199062228,230201.187314403
"989",2013,"Richmond",368440.083497047,98619.0534569709
"990",2013,"Salmon River",182270.245841335,36155.461690744
"991",2013,"San Diego",5664.28449190194,374.229999424063
"992",2013,"San Francisco",368019.0812318,152079.584582224
"993",2013,"San Pedro",75509.7370312214,4041.28092149958
"994",2013,"Santa Barbara",168404.880831969,47237.0192793635
"995",2013,"Santa Cruz",390215.69770466,121818.444697939
"996",2013,"Sausalito",368741.574862507,154918.765917498
"997",2013,"Seattle",33396.4931873853,0
"998",2013,"Sequim",24322.9732702352,0
"999",2013,"Shelton",57913.2622551568,0
"1000",2013,"Siletz Bay",184272.708972802,39636.8465599123
"1001",2013,"Tacoma",47700.1520098052,0
"1002",2013,"Terminal Island",75162.8838474891,4041.28092149958
"1003",2013,"Tillamook",172307.60254098,37013.1783102187
"1004",2013,"Tomales Bay",370267.108339557,127591.033539994
"1005",2013,"Trinidad",87890.2930125093,31618.7368199818
"1006",2013,"Ventura",158334.522286548,32982.8809594255
"1007",2013,"Waldport",189425.348715986,85698.4850500838
"1008",2013,"Westport",70382.1484793059,14454.168234809
"1009",2013,"Willapa Bay",88182.7280510368,23143.9899651303
"1010",2013,"Willmington",75509.7370312214,4038.31726125916
"1011",2013,"Winchester Bay",186857.078001004,80045.0347697671
"1012",2013,"Yachats",190198.914497563,94450.4335756542
"1013",2014,"Alameda",206792.725922119,59792.1963594648
"1014",2014,"Albion",178354.335946201,22051.3310484252
"1015",2014,"Anacortes",8871.19401469735,0
"1016",2014,"Astoria",43643.2202420172,14059.4611532895
"1017",2014,"Avila",51294.9234078995,23427.1700101801
"1018",2014,"Bandon",58084.9852314154,9903.73765812371
"1019",2014,"Bellingham",6435.8040096032,0
"1020",2014,"Berkeley",208423.287841832,60407.4670060671
"1021",2014,"Blaine",5901.43427962828,0
"1022",2014,"Bodega Bay",212775.618885969,84054.606123914
"1023",2014,"Bolinas",211181.442094973,112908.097399476
"1024",2014,"Brookings",55627.9159962458,13824.8410529252
"1025",2014,"Cannon Beach",50676.029730331,15448.949992769
"1026",2014,"Coos Bay",56700.7693394092,11919.5174204583
"1027",2014,"Copalis Beach",31526.1788340278,7370.23990818405
"1028",2014,"Crescent City",52218.4570528021,18415.894340521
"1029",2014,"Dana Point",4033.32352306653,241.221467267729
"1030",2014,"Depoe Bay",54854.6414632404,12966.6693605669
"1031",2014,"Eureka",59003.0829060007,17469.3382323272
"1032",2014,"Everett",12264.1627090746,0
"1033",2014,"Fields Landing",60645.873744255,16564.39976268
"1034",2014,"Florence",54478.915523063,21946.4154682645
"1035",2014,"Fort Bragg",159035.751783431,18787.9361734566
"1036",2014,"Friday Harbor",10577.1340612135,0
"1037",2014,"Gearhart - Seaside",48648.3451863671,15136.5629681066
"1038",2014,"Gold Beach",61552.2727282771,10503.8438540958
"1039",2014,"Grays Harbor",32780.434725508,6412.63855955225
"1040",2014,"Chinook",41276.4058898308,14393.4878811365
"1041",2014,"La Conner",9671.99459377947,0
"1042",2014,"La Push",21356.820520572,5340.37107141651
"1043",2014,"Long Beach",7410.16770792579,432.21254469902
"1044",2014,"Monterey",197704.122138545,21893.3960067083
"1045",2014,"Morro Bay",57943.9787860938,20502.6114722034
"1046",2014,"Moss Landing",200219.988178692,23656.6998900769
"1047",2014,"Neah Bay",14410.933107325,3098.77841447442
"1048",2014,"Nehalem Bay",52548.8046111996,15430.6767770301
"1049",2014,"Netarts Bay",54209.8244061372,13869.1822692269
"1050",2014,"Newport",54952.2532114795,16221.4687182244
"1051",2014,"Newport Beach",5300.7727571529,300.663780092958
"1052",2014,"OTHER OR UNKNOWN CALIFORNIA PORTS",169632.900286027,11505.7917479036
"1053",2014,"Oakland",207213.350841535,67991.3132870881
"1054",2014,"Oceanside",1866.00817482125,148.338771069906
"1055",2014,"Olympia",30465.3254888179,0
"1056",2014,"Other Columbia River Ports",42698.4291425066,14842.9527463587
"1057",2014,"Other Del Norte County Ports",52069.4384940388,18531.4439514671
"1058",2014,"Other Humboldt County Ports",59695.3691887129,17096.9485667998
"1059",2014,"Other La and Orange Cnty Ports",6728.19400482393,434.037358242888
"1060",2014,"Other Mendocino County Ports",171211.001560377,20880.6316854125
"1061",2014,"Other North Puget Sound Ports",7889.11490893005,0
"1062",2014,"Other Or Unknown Washington Ports",16894.6714294003,200.735860013491
"1063",2014,"Other S. F. Bay and San Mateo County Ports",207836.949667946,102335.219865471
"1064",2014,"Other San Diego County Ports",1004.90879221635,128.944643605813
"1065",2014,"Other San Luis Obispo County Ports",62222.0496882556,19313.7839010559
"1066",2014,"Other Santa Barbara and Ventura County Ports",33788.7180363654,3950.12340538012
"1067",2014,"Other Santa Cruz and Monterey County Ports",201210.160563141,25166.6641670803
"1068",2014,"Other Sonoma and Marin County Outer Coast Ports",212937.825423137,86680.4663748433
"1069",2014,"Other South Puget Sound Ports",27700.6890100025,0
"1070",2014,"Other Washingtion Coastal Ports",28813.902946163,6127.87165449124
"1071",2014,"Oxnard",31346.3125513165,3024.68068863691
"1072",2014,"PSEUDO PORT CODE FOR COLUMBIA RIVER",42678.6113901736,14394.6700012037
"1073",2014,"Pacific City",54593.4520311468,12123.5936916104
"1074",2014,"Point Arena",199689.994360096,29532.2956108674
"1075",2014,"Point Reyes",213563.280604671,111689.697980878
"1076",2014,"Port Angeles",16572.0897528086,0
"1077",2014,"Port Hueneme",31135.2644650914,2990.08674078782
"1078",2014,"Port Orford",62192.4214319927,9362.73557832733
"1079",2014,"Port Townsend",14299.9403579545,0
"1080",2014,"Princeton/Half Moon Bay",206293.700987496,104388.128554799
"1081",2014,"Richmond",209694.198623988,63314.7256624617
"1082",2014,"Salmon River",54918.1198892426,11438.4466919469
"1083",2014,"San Diego",645.314507135553,65.4993767082319
"1084",2014,"San Francisco",208424.377836947,86636.6457324043
"1085",2014,"San Pedro",7782.85700163029,443.664206269663
"1086",2014,"Santa Barbara",35049.425663692,4632.32419613106
"1087",2014,"Santa Cruz",201954.428932171,43356.6756783172
"1088",2014,"Sausalito",209888.763205176,93066.9897789106
"1089",2014,"Seattle",19444.4455543407,0
"1090",2014,"Sequim",15143.8285005243,0
"1091",2014,"Shelton",29397.5226847446,0
"1092",2014,"Siletz Bay",55159.7701467605,11470.9062272441
"1093",2014,"Tacoma",25438.10050806,0
"1094",2014,"Terminal Island",7710.23287041704,443.664206269663
"1095",2014,"Tillamook",53575.2619067602,15006.7821067711
"1096",2014,"Tomales Bay",214057.753966997,95278.0280971882
"1097",2014,"Trinidad",56460.2953616484,21201.4073343409
"1098",2014,"Ventura",32092.7550827368,3101.12072939279
"1099",2014,"Waldport",54583.0227233338,19820.2333886278
"1100",2014,"Westport",33461.7171809032,8424.46570146541
"1101",2014,"Willapa Bay",37717.3344186824,12045.2100693258
"1102",2014,"Willmington",7782.85700163029,441.915869019446
"1103",2014,"Winchester Bay",52910.9465512477,18391.7929247986
"1104",2014,"Yachats",54511.4894563075,21529.9786400254
"1105",2015,"Alameda",93410.1918620131,22219.5568425195
"1106",2015,"Albion",88060.8765292412,11282.702209508
"1107",2015,"Anacortes",2716.95296498768,0
"1108",2015,"Astoria",19394.416800703,5925.75801055596
"1109",2015,"Avila",25898.4031799286,14178.3401438938
"1110",2015,"Bandon",30765.1385320998,4671.26900672119
"1111",2015,"Bellingham",1889.63756834613,0
"1112",2015,"Berkeley",94393.3966075417,24563.6830066203
"1113",2015,"Blaine",1709.84879464321,0
"1114",2015,"Bodega Bay",97240.6519773145,48212.1203398609
"1115",2015,"Bolinas",95954.8829533842,56566.6753949002
"1116",2015,"Brookings",28258.7315729921,7590.05740660559
"1117",2015,"Cannon Beach",23652.3624915672,6916.42112275283
"1118",2015,"Coos Bay",30015.7612496366,6017.77175979156
"1119",2015,"Copalis Beach",12599.9010169111,2491.9991381499
"1120",2015,"Crescent City",26185.5057929061,10256.997465802
"1121",2015,"Dana Point",2209.96783187387,158.016294607306
"1122",2015,"Depoe Bay",26716.3422729959,6704.81257886897
"1123",2015,"Eureka",29996.7595638872,8189.15346567939
"1124",2015,"Everett",3925.20469557416,0
"1125",2015,"Fields Landing",30738.1954964473,7592.99579348531
"1126",2015,"Florence",27707.0546029611,12007.8663816164
"1127",2015,"Fort Bragg",83114.6474609194,9930.61279655405
"1128",2015,"Friday Harbor",3305.06040288658,0
"1129",2015,"Gearhart - Seaside",22396.7615689816,6655.86494983989
"1130",2015,"Gold Beach",31728.3309475305,5248.32194571886
"1131",2015,"Grays Harbor",13229.4632269654,2224.37277924489
"1132",2015,"Chinook",17936.7029275419,5868.10801273029
"1133",2015,"La Conner",2993.43491853177,0
"1134",2015,"La Push",7700.48872496748,1542.58257451926
"1135",2015,"Long Beach",4056.0463995187,263.430357632782
"1136",2015,"Monterey",92526.6686883829,7311.79925514259
"1137",2015,"Morro Bay",28012.2503653646,12447.054949529
"1138",2015,"Moss Landing",93144.2272256896,7870.86533235204
"1139",2015,"Neah Bay",4720.55019031744,862.496093933447
"1140",2015,"Nehalem Bay",24965.4939067688,7104.64331103822
"1141",2015,"Netarts Bay",26145.514509042,6636.74450722521
"1142",2015,"Newport",26946.9548319067,8596.33783757793
"1143",2015,"Newport Beach",2904.3858557108,190.294196679391
"1144",2015,"OTHER OR UNKNOWN CALIFORNIA PORTS",75005.9251281584,4145.33302213707
"1145",2015,"Oakland",93671.7659398059,26423.9731430202
"1146",2015,"Oceanside",1059.75134972398,99.9204649110568
"1147",2015,"Olympia",12081.433610631,0
"1148",2015,"Other Columbia River Ports",18766.167783684,6127.89554279316
"1149",2015,"Other Del Norte County Ports",26099.8072944731,10323.1372443074
"1150",2015,"Other Humboldt County Ports",30315.9015403021,7916.69093879769
"1151",2015,"Other La and Orange Cnty Ports",3682.52437928753,265.753678398112
"1152",2015,"Other Mendocino County Ports",86213.822921416,10864.5207298534
"1153",2015,"Other North Puget Sound Ports",2382.72579880546,0
"1154",2015,"Other Or Unknown Washington Ports",5759.33068790581,55.6399402339352
"1155",2015,"Other S. F. Bay and San Mateo County Ports",94012.4986448229,43277.6361576548
"1156",2015,"Other San Diego County Ports",594.524100125829,87.2744944760754
"1157",2015,"Other San Luis Obispo County Ports",29379.0546639249,11702.7279157975
"1158",2015,"Other Santa Barbara and Ventura County Ports",19808.7082774896,2137.59626127338
"1159",2015,"Other Santa Cruz and Monterey County Ports",93283.4510335551,8369.82780715364
"1160",2015,"Other Sonoma and Marin County Outer Coast Ports",97257.1330995173,49691.3137075245
"1161",2015,"Other South Puget Sound Ports",10694.2924694711,0
"1162",2015,"Other Washingtion Coastal Ports",11239.7056518613,1962.39496708875
"1163",2015,"Oxnard",18472.0773979678,1635.80636163941
"1164",2015,"PSEUDO PORT CODE FOR COLUMBIA RIVER",18791.6724353335,5981.28468774534
"1165",2015,"Pacific City",26445.4092279838,5971.31018091714
"1166",2015,"Point Arena",93758.147370994,13580.642672478
"1167",2015,"Point Reyes",97204.2903020607,59043.4698212075
"1168",2015,"Port Angeles",5625.43825340674,0
"1169",2015,"Port Hueneme",18342.7776359682,1619.57627053731
"1170",2015,"Port Orford",32337.3589634587,4284.16129324354
"1171",2015,"Port Townsend",4684.04558222772,0
"1172",2015,"Princeton/Half Moon Bay",93082.0561497223,39571.9946817243
"1173",2015,"Richmond",95125.5413962308,28170.8566435019
"1174",2015,"Salmon River",26646.7769200241,5747.72178225512
"1175",2015,"San Diego",398.111865359362,44.7997945123912
"1176",2015,"San Francisco",94387.4963376941,37242.5324065076
"1177",2015,"San Pedro",4260.95737920622,269.970294287589
"1178",2015,"Santa Barbara",20430.6760092739,2525.09655967302
"1179",2015,"Santa Cruz",92267.8076390435,14233.7552528981
"1180",2015,"Sausalito",95228.4711194009,43510.8866354576
"1181",2015,"Seattle",6892.48137030483,0
"1182",2015,"Sequim",5024.96466030962,0
"1183",2015,"Shelton",11535.5301838735,0
"1184",2015,"Siletz Bay",26783.6941809781,5844.90676413965
"1185",2015,"Tacoma",9665.39269070787,0
"1186",2015,"Terminal Island",4220.89863848978,269.970294287589
"1187",2015,"Tillamook",25693.9602629294,7044.67440537541
"1188",2015,"Tomales Bay",97483.1970162659,53571.4874356053
"1189",2015,"Trinidad",28641.7829120524,10598.083706019
"1190",2015,"Ventura",18910.6644762901,1674.00664331502
"1191",2015,"Waldport",27028.3784894994,10706.261201943
"1192",2015,"Westport",13571.2255924385,2952.29956772509
"1193",2015,"Willapa Bay",15793.7603936033,4689.18560533998
"1194",2015,"Willmington",4260.95737920622,268.676236333707
"1195",2015,"Winchester Bay",27540.7795060301,9977.63484235745
"1196",2015,"Yachats",27140.8735371638,11701.9770957272
"1197",2016,"Alameda",53062.1739954588,13416.5555302008
"1198",2016,"Albion",51788.6251661635,5798.09305677458
"1199",2016,"Anacortes",102563.139907042,0
"1200",2016,"Astoria",404663.346571706,140464.460851053
"1201",2016,"Avila",70075.9699841015,36068.3054259953
"1202",2016,"Bandon",245874.653870544,45486.5967608576
"1203",2016,"Bellingham",68629.2258451341,0
"1204",2016,"Berkeley",52798.1782651478,13771.2965026911
"1205",2016,"Blaine",61066.5789943526,0
"1206",2016,"Bodega Bay",53323.2445044322,19770.7192041259
"1207",2016,"Bolinas",53256.0076319625,26099.708211694
"1208",2016,"Brookings",150765.043444732,25384.7224627447
"1209",2016,"Cannon Beach",442637.569256008,143680.725499078
"1210",2016,"Coos Bay",263593.776005311,61400.2416187757
"1211",2016,"Copalis Beach",331370.229896849,96412.2016856887
"1212",2016,"Crescent City",103031.224655874,26720.8264092095
"1213",2016,"Dana Point",11282.858014243,808.69080630889
"1214",2016,"Depoe Bay",421044.976962156,96911.3796628441
"1215",2016,"Eureka",58736.5702078062,15999.2220937222
"1216",2016,"Everett",146128.725076569,0
"1217",2016,"Fields Landing",57845.1193206002,14166.5613320225
"1218",2016,"Florence",331863.714620166,126134.026712262
"1219",2016,"Fort Bragg",53205.4546883226,5415.02108733996
"1220",2016,"Friday Harbor",124984.82675437,0
"1221",2016,"Gearhart - Seaside",432418.704284457,143205.667939409
"1222",2016,"Gold Beach",201000.039212264,29364.1157259383
"1223",2016,"Grays Harbor",342177.534490253,83730.9686657715
"1224",2016,"Chinook",392260.635603877,152020.894955835
"1225",2016,"La Conner",113002.817416879,0
"1226",2016,"La Push",241124.741569021,55116.4484439696
"1227",2016,"Long Beach",20670.6225876756,1308.47897158403
"1228",2016,"Monterey",79307.1670359958,8808.68421476486
"1229",2016,"Morro Bay",71743.9358268713,30008.0674139834
"1230",2016,"Moss Landing",73965.6319155673,9082.41009689472
"1231",2016,"Neah Bay",173524.403122452,30501.8270715087
"1232",2016,"Nehalem Bay",447376.376033777,139288.065965814
"1233",2016,"Netarts Bay",445365.778944967,121002.954794804
"1234",2016,"Newport",405411.241754063,110477.03691609
"1235",2016,"Newport Beach",14741.1736598286,986.430634506449
"1236",2016,"OTHER OR UNKNOWN CALIFORNIA PORTS",81247.3518252712,6934.74059507014
"1237",2016,"Oakland",52868.6276020098,15381.987401567
"1238",2016,"Oceanside",5384.74306617687,491.077632242723
"1239",2016,"Olympia",320265.936100521,0
"1240",2016,"Other Columbia River Ports",400177.91918535,153887.855419793
"1241",2016,"Other Del Norte County Ports",100908.39603998,26680.7935879675
"1242",2016,"Other Humboldt County Ports",58188.9895407191,15096.0837042355
"1243",2016,"Other La and Orange Cnty Ports",18937.9610639078,1322.95710589621
"1244",2016,"Other Mendocino County Ports",52010.402968213,5704.06913813477
"1245",2016,"Other North Puget Sound Ports",89671.1601600496,0
"1246",2016,"Other Or Unknown Washington Ports",200763.538465757,1384.58892271072
"1247",2016,"Other S. F. Bay and San Mateo County Ports",53209.5354459807,23738.2696888274
"1248",2016,"Other San Diego County Ports",3023.109532565,425.306501244231
"1249",2016,"Other San Luis Obispo County Ports",72728.4342813215,27782.7938504287
"1250",2016,"Other Santa Barbara and Ventura County Ports",62000.4402145364,10587.1710846922
"1251",2016,"Other Santa Cruz and Monterey County Ports",72346.8529982094,9307.87392092961
"1252",2016,"Other Sonoma and Marin County Outer Coast Ports",53418.6860930775,20462.863966781
"1253",2016,"Other South Puget Sound Ports",293077.522871728,0
"1254",2016,"Other Washingtion Coastal Ports",304352.060146202,76038.3503432502
"1255",2016,"Oxnard",58739.5614117898,8186.19206297663
"1256",2016,"PSEUDO PORT CODE FOR COLUMBIA RIVER",399577.708663546,147436.170704471
"1257",2016,"Pacific City",439166.847256671,103115.919410257
"1258",2016,"Point Arena",51974.5610832853,6826.15800500839
"1259",2016,"Point Reyes",53928.3777262075,25877.281817083
"1260",2016,"Port Angeles",197229.991594271,0
"1261",2016,"Port Hueneme",58438.6995571518,8098.01925515954
"1262",2016,"Port Orford",220052.299767235,35789.5697161028
"1263",2016,"Port Townsend",171859.241784541,0
"1264",2016,"Princeton/Half Moon Bay",54289.9759742049,24221.5566874644
"1265",2016,"Richmond",53023.6855230534,14776.3985381308
"1266",2016,"Salmon River",433243.99816962,94417.259900051
"1267",2016,"San Diego",1983.00585891033,213.053497597151
"1268",2016,"San Francisco",52857.702640463,20055.0924031478
"1269",2016,"San Pedro",21549.1893135671,1340.25174996725
"1270",2016,"Santa Barbara",63470.9846414266,12515.000276102
"1271",2016,"Santa Cruz",64717.444228084,13481.2462921725
"1272",2016,"Sausalito",53139.9595315432,21798.8952181337
"1273",2016,"Seattle",221164.783418965,0
"1274",2016,"Sequim",182057.447977095,0
"1275",2016,"Shelton",309837.369859044,0
"1276",2016,"Siletz Bay",428906.955965629,91232.1672898134
"1277",2016,"Tacoma",271708.357528957,0
"1278",2016,"Terminal Island",21382.2936949607,1340.25174996725
"1279",2016,"Tillamook",447363.617658719,132856.912027417
"1280",2016,"Tomales Bay",54018.6283147665,22455.5473557887
"1281",2016,"Trinidad",69430.8162393142,22608.7785065574
"1282",2016,"Ventura",59804.9611746361,8380.3536606021
"1283",2016,"Waldport",383071.023984969,125224.353439442
"1284",2016,"Westport",347338.764713987,110492.169927888
"1285",2016,"Willapa Bay",374035.59037611,137569.508665725
"1286",2016,"Willmington",21549.1893135671,1333.82527013028
"1287",2016,"Winchester Bay",293320.185098096,102296.230660292
"1288",2016,"Yachats",370776.019126775,132187.538133438
"1289",2017,"Alameda",30134.267523089,8902.15076083208
"1290",2017,"Albion",24310.6518827502,2284.31770344821
"1291",2017,"Anacortes",51724.2787752555,0
"1292",2017,"Astoria",267408.197270921,96639.9882620613
"1293",2017,"Avila",20179.534327408,9833.58098298699
"1294",2017,"Bandon",127042.060615655,12083.3302356632
"1295",2017,"Bellingham",38532.2327150118,0
"1296",2017,"Berkeley",30069.920606496,9081.57621562744
"1297",2017,"Blaine",35563.6885062415,0
"1298",2017,"Bodega Bay",30132.4374256464,10680.8550561161
"1299",2017,"Bolinas",30240.305477447,15851.0372634081
"1300",2017,"Brookings",56602.3352813915,7528.52716868372
"1301",2017,"Cannon Beach",286602.861400356,113290.92187791
"1302",2017,"Coos Bay",143606.087271479,21988.7838198282
"1303",2017,"Copalis Beach",213253.791454314,41411.6194700588
"1304",2017,"Crescent City",30881.6533700665,8323.59027518175
"1305",2017,"Dana Point",2640.2485115441,186.605050820107
"1306",2017,"Depoe Bay",266631.037020693,71444.9433095749
"1307",2017,"Eureka",16568.5113631602,4128.12867127815
"1308",2017,"Everett",70578.4323352994,0
"1309",2017,"Fields Landing",16548.9959925297,3556.77134916619
"1310",2017,"Florence",208392.373326711,72030.4893848654
"1311",2017,"Fort Bragg",22935.9593878581,2049.44399832825
"1312",2017,"Friday Harbor",61195.0521414465,0
"1313",2017,"Gearhart - Seaside",282389.929374936,109867.009462158
"1314",2017,"Gold Beach",90659.5767603015,6955.11387016705
"1315",2017,"Grays Harbor",220795.434588284,34390.4160780674
"1316",2017,"Chinook",259166.842277428,97379.8702965223
"1317",2017,"La Conner",55901.1775876941,0
"1318",2017,"La Push",138804.528294053,32987.4304159961
"1319",2017,"Long Beach",4596.53248346986,319.436462174623
"1320",2017,"Monterey",36402.6870975415,5052.66131954435
"1321",2017,"Morro Bay",21350.5753222621,8567.85437010127
"1322",2017,"Moss Landing",35459.2836166129,5307.82583656321
"1323",2017,"Neah Bay",88023.5130041298,17217.8333419178
"1324",2017,"Nehalem Bay",286056.001427554,110945.207475565
"1325",2017,"Netarts Bay",281437.347045608,96059.7240829335
"1326",2017,"Newport",258475.704482324,76515.8962619435
"1327",2017,"Newport Beach",3425.85965115321,227.504971355835
"1328",2017,"OTHER OR UNKNOWN CALIFORNIA PORTS",34569.8338838945,3173.87863904743
"1329",2017,"Oakland",30077.149497594,10130.7770717193
"1330",2017,"Oceanside",1278.96301120752,116.836494194332
"1331",2017,"Olympia",205659.060043163,0
"1332",2017,"Other Columbia River Ports",264395.792365697,101508.926382023
"1333",2017,"Other Del Norte County Ports",29845.7605697523,8312.25770463677
"1334",2017,"Other Humboldt County Ports",16537.5475769588,3839.02511255028
"1335",2017,"Other La and Orange Cnty Ports",4236.62012741553,321.768591938294
"1336",2017,"Other Mendocino County Ports",23703.5503247048,2206.64496670244
"1337",2017,"Other North Puget Sound Ports",46539.001186902,0
"1338",2017,"Other Or Unknown Washington Ports",107516.47903852,782.018462033681
"1339",2017,"Other S. F. Bay and San Mateo County Ports",30198.7942457106,15114.8068274812
"1340",2017,"Other San Diego County Ports",717.746795389828,101.82375147633
"1341",2017,"Other San Luis Obispo County Ports",22016.5074612412,8102.27556005087
"1342",2017,"Other Santa Barbara and Ventura County Ports",15744.3429255889,2538.86951481528
"1343",2017,"Other Santa Cruz and Monterey County Ports",35183.3201772614,5525.6621544909
"1344",2017,"Other Sonoma and Marin County Outer Coast Ports",30191.9241701392,11170.6529953984
"1345",2017,"Other South Puget Sound Ports",184017.308284823,0
"1346",2017,"Other Washingtion Coastal Ports",193698.412940903,36958.423010377
"1347",2017,"Oxnard",14690.5912808557,1965.83013705376
"1348",2017,"PSEUDO PORT CODE FOR COLUMBIA RIVER",264167.274444298,98216.0661568885
"1349",2017,"Pacific City",277464.093181225,82370.7744521507
"1350",2017,"Point Arena",26676.3319187864,2943.81647160538
"1351",2017,"Point Reyes",30466.888407817,15124.7658647229
"1352",2017,"Port Angeles",104066.883710215,0
"1353",2017,"Port Hueneme",14590.6007911096,1947.56680600478
"1354",2017,"Port Orford",105661.180200523,7357.28246936303
"1355",2017,"Port Townsend",85727.170732274,0
"1356",2017,"Princeton/Half Moon Bay",30513.0793203054,15568.9817761523
"1357",2017,"Richmond",30158.6294343856,9600.26491390742
"1358",2017,"Salmon River",273696.150939471,74406.4046755945
"1359",2017,"San Diego",479.530425610484,52.01809392395
"1360",2017,"San Francisco",30090.2272955321,12884.0760169397
"1361",2017,"San Pedro",4785.85988556595,327.489850382305
"1362",2017,"Santa Barbara",16261.8106959121,2959.94875287483
"1363",2017,"Santa Cruz",33452.9319751922,8243.3695746275
"1364",2017,"Sausalito",30201.750593325,13740.5127431211
"1365",2017,"Seattle",120430.734107599,0
"1366",2017,"Sequim",93046.258707178,0
"1367",2017,"Shelton",197852.393745396,0
"1368",2017,"Siletz Bay",270608.070902513,69996.3563965244
"1369",2017,"Tacoma",165614.53649942,0
"1370",2017,"Terminal Island",4749.41547918593,327.489850382305
"1371",2017,"Tillamook",283827.361265834,104696.036325276
"1372",2017,"Tomales Bay",30481.3146611816,12673.3800632511
"1373",2017,"Trinidad",18041.9319528414,6276.12554661761
"1374",2017,"Ventura",15031.2981750038,2009.45564119121
"1375",2017,"Waldport",247649.736796322,81079.3733825591
"1376",2017,"Westport",224480.192397455,49254.6128888997
"1377",2017,"Willapa Bay",244863.310910828,79398.8252837548
"1378",2017,"Willmington",4785.85988556595,326.008896650077
"1379",2017,"Winchester Bay",176687.468813612,51493.2397384851
"1380",2017,"Yachats",240114.95597718,82475.7026134761
"1381",2018,"Alameda",43297.8502272552,11887.8148600993
"1382",2018,"Albion",40884.2929346142,5641.42999884539
"1383",2018,"Anacortes",6579.85197979581,0
"1384",2018,"Astoria",42809.6138908789,13289.0656262647
"1385",2018,"Avila",41517.2199280747,21068.7620001183
"1386",2018,"Bandon",57690.2516616009,10893.4010792031
"1387",2018,"Bellingham",4459.68657460088,0
"1388",2018,"Berkeley",43515.1512441661,12224.6540010844
"1389",2018,"Blaine",4006.91229773171,0
"1390",2018,"Bodega Bay",44788.2880135466,15937.8752267652
"1391",2018,"Bolinas",44236.7865924193,22421.6960210769
"1392",2018,"Brookings",46045.2323763078,12552.134755742
"1393",2018,"Cannon Beach",50586.7505980805,15076.0895343606
"1394",2018,"Coos Bay",57808.0423160122,13319.7406670591
"1395",2018,"Copalis Beach",29117.1864433614,6353.0712811777
"1396",2018,"Crescent City",39325.2496601795,16096.7745754729
"1397",2018,"Dana Point",7773.42379241366,385.44416406959
"1398",2018,"Depoe Bay",57348.9981623549,14558.0416492994
"1399",2018,"Eureka",32504.9881247967,9600.24170885791
"1400",2018,"Everett",9702.20567709752,0
