year,month,time,index,error,SElo,SEup,metric,timeseries,lat,lon,depth,order
2023,8,2023-08,0.796975553035736,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2023,9,2023-09,1.09830210606257,0.403382796419062,0.69491930964351,1.50168490248163,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2023,10,2023-10,1.20578706264496,0.147652885800816,1.05813417684414,1.35343994844578,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2023,11,2023-11,1.89908504486084,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2023,12,2023-12,1.91310250759125,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2024,1,2024-01,1.83413028717041,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2024,2,2024-02,1.90166521072388,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2024,3,2024-03,1.84200215339661,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2024,4,2024-04,0.984981030225753,0.246158205112541,0.738822825113212,1.23113923533829,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2024,5,2024-05,0.748245388269425,0.0928142303572963,0.655431157912128,0.841059618626721,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2024,6,2024-06,0.703123887379964,0.135575536836446,0.567548350543518,0.838699424216411,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2024,7,2024-07,0.682109713554382,0.0127110680424005,0.669398645511982,0.694820781596783,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2024,8,2024-08,0.658804506063461,0.0400740243542796,0.618730481709181,0.698878530417741,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2024,9,2024-09,0.62833305199941,0.0466685454016568,0.581664506597754,0.675001597401067,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2024,10,2024-10,0.619064450263977,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
1998,8,1998-08,0.76677417755127,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
1998,9,1998-09,0.750833749771118,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
1998,10,1998-10,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
1998,11,1998-11,0.71049290895462,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
1998,12,1998-12,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
1999,1,1999-01,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
1999,2,1999-02,0.854631781578064,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
1999,3,1999-03,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
1999,4,1999-04,0.80617082118988,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
1999,5,1999-05,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
1999,6,1999-06,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
1999,7,1999-07,0.748648315668106,0.00577247451890028,0.742875841149206,0.754420790187006,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
1999,8,1999-08,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
1999,9,1999-09,0.810236871242523,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
1999,10,1999-10,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
1999,11,1999-11,0.777718544006348,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
1999,12,1999-12,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2000,1,2000-01,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2000,2,2000-02,0.843150436878204,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2000,3,2000-03,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2000,4,2000-04,0.761510193347931,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2000,5,2000-05,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2000,6,2000-06,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2000,7,2000-07,0.721221208572388,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2000,8,2000-08,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2000,9,2000-09,0.691998541355133,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2000,10,2000-10,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2000,11,2000-11,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2000,12,2000-12,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2001,1,2001-01,0.918152987957001,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2001,2,2001-02,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2001,3,2001-03,0.908937692642212,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2001,4,2001-04,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2001,5,2001-05,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2001,6,2001-06,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2001,7,2001-07,0.769919395446777,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2001,8,2001-08,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2001,9,2001-09,0.732822775840759,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2001,10,2001-10,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2001,11,2001-11,0.913432061672211,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2001,12,2001-12,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2002,1,2002-01,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2002,2,2002-02,0.751700878143311,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2002,3,2002-03,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2002,4,2002-04,0.724589467048645,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2002,5,2002-05,0.680398762226105,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2002,6,2002-06,0.68294529914856,0.0457563779449089,0.637188921203651,0.728701677093468,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2002,7,2002-07,0.611438810825348,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2002,8,2002-08,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2002,9,2002-09,0.716927647590637,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2002,10,2002-10,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2002,11,2002-11,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2002,12,2002-12,1.06976127624512,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2003,1,2003-01,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2003,2,2003-02,0.830060303211212,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2003,3,2003-03,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2003,4,2003-04,0.858558058738708,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2003,5,2003-05,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2003,6,2003-06,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2003,7,2003-07,0.74673193693161,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2003,8,2003-08,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2003,9,2003-09,0.745853900909424,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2003,10,2003-10,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2003,11,2003-11,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2003,12,2003-12,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2004,1,2004-01,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2004,2,2004-02,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2004,3,2004-03,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2004,4,2004-04,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2004,5,2004-05,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2004,6,2004-06,0.710153818130493,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2004,7,2004-07,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2004,8,2004-08,0.758676469326019,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2004,9,2004-09,0.717404425144196,0.0360279690440822,0.681376456100113,0.753432394188278,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2004,10,2004-10,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2004,11,2004-11,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2004,12,2004-12,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2005,1,2005-01,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2005,2,2005-02,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2005,3,2005-03,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2005,4,2005-04,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2005,5,2005-05,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2005,6,2005-06,0.721258223056793,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2005,7,2005-07,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2005,8,2005-08,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2005,9,2005-09,0.626490771770477,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2005,10,2005-10,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2005,11,2005-11,0.555135786533356,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2005,12,2005-12,0.613220989704132,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2006,1,2006-01,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2006,2,2006-02,0.701821327209473,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2006,3,2006-03,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2006,4,2006-04,0.763009756803513,0.0752852717679181,0.687724485035595,0.838295028571431,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2006,5,2006-05,0.760798215866089,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2006,6,2006-06,0.659452855587006,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2006,7,2006-07,0.641976594924927,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2006,8,2006-08,0.724964022636414,0.0322821257358277,0.692681896900586,0.757246148372241,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2006,9,2006-09,0.673081785440445,0.00283526064617694,0.670246524794268,0.675917046086622,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2006,10,2006-10,0.659428179264069,0.0185512725468586,0.64087690671721,0.677979451810927,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2006,11,2006-11,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2006,12,2006-12,0.731559038162231,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2007,1,2007-01,0.796744227409363,0.0093000392987167,0.787444188110646,0.80604426670808,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2007,2,2007-02,0.75721263885498,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2007,3,2007-03,0.663710206747055,0.0209602599671956,0.642749946779859,0.684670466714251,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2007,4,2007-04,0.645995438098908,0.00537094149313723,0.64062449660577,0.651366379592045,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2007,5,2007-05,0.725101470947266,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2007,6,2007-06,0.642515152692795,0.00826116162977214,0.634253991063023,0.650776314322567,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2007,7,2007-07,0.680506467819214,0.0592673198445043,0.62123914797471,0.739773787663718,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2007,8,2007-08,0.609941403071086,0.0752506713187787,0.534690731752307,0.685192074389864,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2007,9,2007-09,0.657806307077408,0.0289116001135635,0.628894706963844,0.686717907190971,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2007,10,2007-10,0.749660233656565,0.0376823117476738,0.711977921908892,0.787342545404239,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2007,11,2007-11,0.744446396827698,0.0103975432339403,0.734048853593757,0.754843940061638,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2007,12,2007-12,0.824724912643433,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2008,1,2008-01,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2008,2,2008-02,0.837465882301331,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2008,3,2008-03,0.775719165802002,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2008,4,2008-04,0.750980287790299,0.0145492185465061,0.736431069243792,0.765529506336805,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2008,5,2008-05,0.702908486127854,0.0409922947758377,0.661916191352016,0.743900780903691,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2008,6,2008-06,0.657850086688996,0.0298304435579493,0.628019643131046,0.687680530246945,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2008,7,2008-07,0.70619386434555,0.0314895767441593,0.674704287601391,0.73768344108971,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2008,8,2008-08,0.820790946483612,0.0735463561818054,0.747244590301807,0.894337302665418,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2008,9,2008-09,0.700156718492508,0.0178692943911035,0.682287424101405,0.718026012883612,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2008,10,2008-10,0.740501483281453,0.025578849252058,0.714922634029395,0.766080332533511,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2008,11,2008-11,0.811277568340302,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2008,12,2008-12,0.945359766483307,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2009,1,2009-01,0.77697566151619,0.00275568739618751,0.774219974120002,0.779731348912377,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2009,2,2009-02,0.781175464391709,0.0471551163725947,0.734020348019114,0.828330580764303,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2009,3,2009-03,0.834511578083038,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2009,4,2009-04,0.754237711429596,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2009,5,2009-05,0.6968092918396,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2009,6,2009-06,0.702102959156036,0.0481264458124404,0.653976513343596,0.750229404968477,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2009,7,2009-07,0.722785075505575,0.0427236875924598,0.680061387913115,0.765508763098034,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2009,8,2009-08,0.716789990663528,0.015703030671341,0.701086959992188,0.732493021334869,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2009,9,2009-09,0.706628412008286,0.041268634628472,0.665359777379813,0.747897046636758,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2009,10,2009-10,0.705446094274521,0.0278571702575177,0.677588924017003,0.733303264532039,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2009,11,2009-11,0.826000154018402,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2009,12,2009-12,0.785718679428101,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2010,1,2010-01,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2010,2,2010-02,0.923509627580644,0.138178906458301,0.785330721122342,1.06168853403895,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2010,3,2010-03,0.913710951805115,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
2010,4,2010-04,0.833106398582458,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 150 m: NH25 (44.65N -124.65W),44.6513056376837,-124.649722511152,150,2
